Force_X,Force_Y,Force_Z,Torque_X,Torque_Y,Torque_Z
-3.017330893424198,0.3546191151849839,-3.2307225881584953,0.8284337111583843,-0.09315146325620323,-0.10291189172875696
-2.504374527083521,0.19257148214452313,-2.9387776281445994,0.8373903017620151,-0.12954112669907908,-0.10257580461777373
-2.3419868373641464,-0.05337086217437287,-3.0128820081002727,0.7776754047009381,-0.13479989672812281,-0.09592096714599475
-0.13914198091829016,-0.35486090934943826,-4.518205309945337,0.24326274602871845,-0.3184193719623923,-0.06492593098402342
0.02374375154029229,-0.12149856907377538,-5.539155089592729,0.21099280518396057,-0.18447747151651345,-0.06099421420239458
0.6379521629635176,0.05852190168362137,-6.536250417905739,0.010852834528246702,-0.05865715257160664,-0.09617321687709661
1.2725602908653582,0.31000354150726583,-7.107002051611373,-0.10837755892276948,-0.05800521467951911,-0.07267598402498622
1.55494296675819,0.5280397798753894,-7.556977444982173,-0.19324485483882176,0.008742187914482308,0.03947861116178447
2.2690216792565248,0.330100837523991,-7.220916935384687,-0.2542162273054814,-0.029735942576782748,0.12113609053854357
3.3613162895234527,0.14795578044324142,-7.431658692517872,-0.49485960227316894,-0.14260884370864998,0.14461287059896125
4.149314453545823,0.37114637508532555,-6.857597685635127,-0.5368735308947546,-0.26983591754769626,0.18747267238142368
4.152409424792469,0.41347621702531023,-7.108523414950687,-0.6132576771107028,-0.30029779732699835,0.20457519673507082
4.470768459407223,1.4286420966266102,-7.842441445782225,-0.6595706456273795,-0.36028257640824213,0.16750965178379795
4.12803000602458,1.2822083657284304,-7.36657800319963,-0.7316511092545417,-0.30345073463828715,0.20694986285024547
3.930188275852812,0.976948484690121,-7.581188401971289,-0.7608552345156725,-0.2657995779491794,0.24950723369946398
3.9854693332177806,0.9418744102693942,-7.216894394051413,-0.7751212910548615,-0.2473418402604836,0.13119225180613353
3.8283461637666467,0.8970510365677843,-7.277641222654315,-0.7137434677270305,-0.2181943261804372,0.0406847015377812
4.017459147843712,1.3905655426522836,-7.949840714930838,-0.6846679391047433,-0.21834997021849661,-0.012457227625346498
4.376096971787053,1.1099129529831564,-7.249974026608566,-0.7086731997099243,-0.229921104548796,-0.021018712773105505
4.651664161163021,1.708899216028731,-7.952941466188531,-0.6717822901515502,-0.21712772065336547,-0.015555970810971473
5.016902173646626,1.356578648129601,-7.5877589223057695,-0.7273137832467077,-0.19939184515534614,-0.06936771700077317
5.160202324541885,1.2713304096855174,-7.042634221619334,-0.7395176700506838,-0.23325511486457554,-0.10403961766280952
5.221382037750411,1.1152134387014305,-6.5379920118587265,-0.7568736281089998,-0.2872397836613259,-0.04402463480461945
5.348523026707242,0.6377437561550737,-5.782333226604127,-0.8232886783637732,-0.3544289453519484,-0.0022862784824182747
5.179054843221448,0.870025775784779,-4.717949086584069,-0.7532865903996232,-0.35211720154062265,-0.129270064058508
4.903971688018696,0.8946476554869162,-3.873992349917906,-0.7608653427809059,-0.29480033458088134,-0.02863920840129898
4.886763722697502,0.9315523812780712,-1.5678175840213062,-0.8149095740221457,-0.3480902176259002,0.11381756044477111
4.965807795743912,0.6979727815789142,-2.549935055659561,-0.8698784435010573,-0.36826460091193297,0.07720923722454506
5.303219247033896,0.9414413524614252,-4.19717378095938,-0.888224045831822,-0.42247674756069786,-0.015099738547364724
4.849663796099162,1.542084063017874,-5.2367032475719455,-0.811808883710277,-0.40547215245757107,0.005434617569270467
4.75265920710276,1.4710082362620356,-5.53969039189378,-0.8527532090585928,-0.43247315227360716,0.0020736286111064373
4.3994730216656945,1.8427878450899868,-5.679510696515823,-0.839469329974608,-0.43112492077271347,-0.08785000983383771
