Force_X,Force_Y,Force_Z,Torque_X,Torque_Y,Torque_Z
0.7557951969754644,-0.248816557354493,-5.477711714909116,-0.5549590839480674,-0.5463867004327384,0.1526808241586006
0.6410698295364617,-0.4002979740762219,-4.806110078762419,-0.6011280519283323,-0.5990369811553947,0.15238688505169157
0.6021473418973521,-0.3530985526431684,-4.6381773645069275,-0.5762920348821127,-0.6210739160870848,0.09747303041027504
0.293618816391692,-0.0561263302967028,-4.95629838281787,-0.4197417018299683,-0.6975265587399038,-0.0976405787665584
0.03271792657692907,-0.33131651905772774,-4.834457846718877,-0.409208942950849,-0.6776398110520588,-0.13327151643766716
-0.780075360858768,-0.09114518603539115,-5.63160816051712,-0.3118090653604607,-0.6532456754636891,-0.1568968612620631
-1.0356740427506665,-0.20777875374294583,-5.506061680819405,-0.31820690901878,-0.5850657280974614,-0.14344782179184376
-0.9012497311231571,-0.062049652813016665,-5.677554893261501,-0.31371289078980635,-0.6486257221661837,-0.17718371777646216
-1.4187166532550155,-0.08144182925060246,-6.125247356451857,-0.2893641375334538,-0.6163888299838645,-0.16296094300029076
-1.13030247618928,-0.1821195233880074,-5.508037010163511,-0.28536234301666596,-0.6518525626963918,-0.1951056185997439
-1.3062322656589662,-0.6279998481166816,-6.225453451183137,-0.2988639436997306,-0.5963550548453129,0.012858765483277981
-1.006013495050607,-0.5214402138272145,-5.852484859514777,-0.2875815466877617,-0.6424648348283497,-0.04959222683463191
-1.3124684789053083,-0.4294675051645118,-6.062627714537909,-0.25142221428428363,-0.6126604164778728,-0.010005912858937899
-1.1147226629444857,-0.8652594878548513,-5.715120520989693,-0.31338378193102834,-0.6290265420566106,0.1216986173472489
-1.4202932547615388,-0.5346850315501965,-4.149948174150139,-0.2416190700683816,-0.5152723137429482,0.032637076230306004
-1.2781979739282858,-0.816397374183667,-4.61020381888555,-0.23867914371648433,-0.6549839946559357,-0.08157169620412047
-0.35763559687018454,-0.742275602740572,-5.458096647646867,-0.20742040857990607,-0.48753782271445756,-0.2201158309779625
-0.2356791153422534,-0.1326909041706809,-5.379163581097124,-0.1396438302874633,-0.4573993507316844,-0.13058915562384743
0.07661426008119232,0.1224158655252727,-5.602104577103072,-0.32798006705838806,-0.2997323720606617,0.16374316760474641
0.8400050257314808,0.016818951368339274,-5.557414823502005,-0.40736072397164524,-0.25189449440036665,0.18579986432239481
0.7925183850725902,0.08654640918799453,-5.880685264056719,-0.4094774220761551,-0.19684843689038453,0.041931657074429654
1.2625631580365855,0.25650774167872425,-4.9492200121738765,-0.34638303060071024,-0.31776227604931595,0.030880010044585536
0.3968665604656484,0.45699514666800467,-1.8854470413301954,-0.318870475863613,-0.4108866894787764,-0.037091610733332225
