Force_X,Force_Y,Force_Z,Torque_X,Torque_Y,Torque_Z
-3.1994981235582363,-0.35495651230608444,-2.789032361954041,0.7804019916268929,0.1266589970716398,-0.007767726158124044
-3.052935422901524,-0.2579035121071349,-2.784419641073016,0.8218974364099454,0.05365789004531879,-0.00903665704546791
-2.7158785202251052,-0.3815179937142905,-3.7628445662961862,0.7033596538407836,-0.021813796230996912,-0.03835724162831483
-1.4101840533865753,-0.040995538940843956,-5.250321394856474,0.4827624078411717,-0.14085640572395286,-0.021780720593084307
-0.033043548777789936,0.4228569410131444,-6.473945955442446,0.1774199301638883,-0.12795367341850503,-0.003988655983485662
0.4309095182688548,0.6076812800640263,-7.402009104424616,0.10446052222402874,-0.11693452517173525,-0.007035711098305225
1.4529364146114268,0.5957982515721327,-7.538217168806215,-0.0981178044222055,-0.32091102950047073,-0.039808884353570745
1.225701094475921,0.6821775835587875,-7.478762010250774,-0.13631050855771432,-0.3417478051320304,0.1719891186217711
0.7794522773754416,0.12987186527167482,-7.339938260267282,-0.20427881937834647,-0.29715535083978495,0.23781689257714755
1.976649430788121,0.9212023923576516,-7.706896372058326,-0.2834943233667385,-0.40790565068098966,0.1967751116658417
2.8762100876737824,0.6354226336607902,-7.086624341273556,-0.4318901387046943,-0.443581448226696,0.0770335147716247
2.592870855541047,1.2578021275001414,-7.911014033293384,-0.28609306831423637,-0.4037522630133782,0.01813750396495009
2.3635377894332454,0.8898999803150645,-7.254669717579247,-0.3088939286427924,-0.35176724917026164,-0.003661232781338647
2.416504665369958,0.618312518425558,-7.476042988877364,-0.35087947188668,-0.3733162049486149,-0.038959742522055946
2.490786332228064,1.1936745448143473,-7.272758638532524,-0.3495327497977208,-0.416673174343325,0.09568624984414434
2.1717276760386532,0.5382990552776468,-7.395354828103626,-0.43359937902424933,-0.3983482078337852,0.11896451262329895
2.0609066263373212,1.0277442355320203,-7.004163043524571,-0.3575358107991077,-0.45392775972972693,0.0783530452355279
1.6015262789450493,0.5902076076843672,-6.672589420134926,-0.40398519504604824,-0.4272236254456236,0.1661431949642502
1.3849761372661313,0.5060177251924962,-6.713079707068793,-0.3650298049458847,-0.4184845821669685,0.2373255394119312
1.7759466511875404,0.1901841989901033,-6.660085296999567,-0.4378338950218028,-0.4285606881541792,0.2652548521167322
2.422768223263701,0.4893032258760963,-7.225054432307722,-0.4273770986322738,-0.4586629365704432,0.268838871512052
2.475641523311565,0.7026337331682904,-7.6827942513357605,-0.41741512399976344,-0.44320031391141257,0.20077686103566134
2.485275233341866,0.5486484223957013,-7.31172538925774,-0.4831438637751366,-0.4330773369372183,0.1574915271426271
2.229900185617214,0.9777867200108883,-7.151166337939493,-0.36616315022003026,-0.4533727098078182,-0.013522406276109677
1.376439470987276,-0.24298235608621044,-4.953403080797354,-0.2791849420293848,-0.30980365619171446,-0.04220531355742327
1.9125093896920307,0.3760407567134525,-3.9407667334680374,-0.07669736072086658,-0.5584347605901409,0.009990104564813862
3.418655803488802,0.5791841962604549,-2.4350386472162024,-0.14430995697986732,-0.6758234218794957,0.15421798211673765
5.0035006960413,0.5690194415210215,-2.4193069849529656,-0.24836346810334808,-0.6732389607220308,0.13083031909908083
6.288563340417894,1.49087288269064,-3.043745247847834,-0.16871844318298138,-0.655734452293973,-0.11527267318200882
7.074445791075989,1.927013893979203,-3.2881089971445725,-0.2069515824129935,-0.6343560381791312,-0.12189234026797566
8.151256071760551,2.7326955972812135,-3.5270348742081667,-0.1784503270554705,-0.6477191391575969,0.07821144493348284
8.491891488296782,2.718912404496268,-4.015251082509066,-0.22477114175220314,-0.6049878643449685,0.15559597205014675
9.098779810789924,2.9395188026283208,-5.541540181236905,-0.24178555998277296,-0.6369715445763348,0.19005693982880523
8.448350197669944,3.0431732573229935,-5.6791402178705255,-0.2077479680151437,-0.5425475799102549,0.20312132516598339
